hash,Echo Date,Echo Time,Echo Title,Echo Duration (Minutes),Average Completion,Total Minutes Viewed,Minutes Viewed Live,Minutes Viewed VOD,Discussion Threads Started,Bookmarks,Last Opened,Last Opened Time,Participated Live,Downloads
565ff769866d5a0eed6134f161e84508,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
565ff769866d5a0eed6134f161e84508,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,24,25,0,25,0,0,42986,0.259756944,0,0
0aa3fb671f082abd396353ab751d62dd,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,14,17,0,17,0,0,43000,0.044212963,0,0
0aa3fb671f082abd396353ab751d62dd,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,10,1,0,1,0,0,42986,0.257905093,0,0
0aa3fb671f082abd396353ab751d62dd,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,4,6,0,6,0,0,43018,0.048715278,0,0
0aa3fb671f082abd396353ab751d62dd,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,9,1,0,1,0,0,43000,0.004479167,0,0
0aa3fb671f082abd396353ab751d62dd,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,9,13,0,13,0,0,43018,0.020138889,0,0
0aa3fb671f082abd396353ab751d62dd,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,20,4,0,4,0,0,43000,0.001458333,0,0
0aa3fb671f082abd396353ab751d62dd,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
0aa3fb671f082abd396353ab751d62dd,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,2,2,0,2,0,0,43028,0.150104167,0,0
0aa3fb671f082abd396353ab751d62dd,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,3,3,0,3,0,0,42948,0.131458333,0,0
842de96fb29a5294772e5446242f0251,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,20,12,0,12,0,0,42968,0.25349537,0,0
842de96fb29a5294772e5446242f0251,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
842de96fb29a5294772e5446242f0251,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,10,7,0,7,0,0,42984,0.170069444,0,0
c8f113f85b14b3d7b50064defdbb3778,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,52,60,0,60,0,0,43021,0.131840278,0,0
c8f113f85b14b3d7b50064defdbb3778,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,47,37,0,37,0,1,43021,0.088553241,0,0
c8f113f85b14b3d7b50064defdbb3778,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,94,94,0,94,0,0,43010,0.134490741,0,0
c8f113f85b14b3d7b50064defdbb3778,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,83,84,0,84,0,0,43027,0.132164352,0,0
c8f113f85b14b3d7b50064defdbb3778,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
c8f113f85b14b3d7b50064defdbb3778,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,20,24,0,24,0,0,42965,0.31599537,0,0
b64dcfa8a347ca125aab33357f16348d,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,1,0,1,0,0,42986,0.110648148,0,0
b64dcfa8a347ca125aab33357f16348d,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,4,3,0,3,0,0,43024,0.081990741,0,0
b64dcfa8a347ca125aab33357f16348d,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
b64dcfa8a347ca125aab33357f16348d,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,53,52,0,52,0,0,43012,0.227569444,0,0
a06bc4242b3559060e833f090aa4c4f4,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
a06bc4242b3559060e833f090aa4c4f4,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,7,9,0,9,0,0,43027,0.141053241,0,0
a06bc4242b3559060e833f090aa4c4f4,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,54,54,0,54,0,0,42942,0.294097222,0,0
6332962d27b5ddf8f8d464adf1cb1bba,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,5,4,0,4,0,0,42956,0.270983796,0,0
6332962d27b5ddf8f8d464adf1cb1bba,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,2,2,0,2,0,0,42956,0.320231481,0,0
6332962d27b5ddf8f8d464adf1cb1bba,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
6332962d27b5ddf8f8d464adf1cb1bba,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,28,28,0,28,0,0,42947,0.059270833,0,0
780ec9deee65743a76da0958b7f338a6,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
780ec9deee65743a76da0958b7f338a6,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,46,42,0,42,0,0,42945,0.155092593,0,0
36e645594ba0e861e86578d7635952cd,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,15,12,0,12,0,0,42949,0.011967593,0,0
36e645594ba0e861e86578d7635952cd,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,97,48,0,48,0,0,42954,0.020034722,0,0
36e645594ba0e861e86578d7635952cd,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,52,37,0,37,0,0,42982,0.033333333,0,0
36e645594ba0e861e86578d7635952cd,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,94,50,0,50,0,0,42994,0.238726852,0,0
36e645594ba0e861e86578d7635952cd,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,1,0,1,0,0,43000,0.01505787,0,0
36e645594ba0e861e86578d7635952cd,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
36e645594ba0e861e86578d7635952cd,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
